TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
4129	Đệm Bông	Furniture_yizi_7	34	4129	4129		FurnitureItem	999	Đệm ngồi làm bằng vải bông có thêu hoa lan, mang đến cảm giác êm ái	250000	1	1	1000	3	1	1	99999	1507										
4130	Thanh Khiết	Furniture_yizi_8	34	4130	4130		FurnitureItem	999	Đệm ngồi màu lam tím làm từ một loài hoa lạ ở Tây Vực, mùi thơm nồng nàn	500000	1	1	1000	4	1	1	99999	1508										
4131	Hồng Trần Khách Mộng	Furniture_yizi_9	34	4131	4131		FurnitureItem	999	Tương truyền khi Lý Tịnh đến thăm Dương Tố, Hồng Phất đã phải lòng nên cố ý trộm đệm ngồi	1000000	1	1	1000	5	1	1	99999	1509										
4132	Kim Lan	Furniture_yizi_10	34	4132	4132		FurnitureItem	999	Đệm ngồi màu vàng óng ánh, dùng tơ tằm vàng thêu hình hoa lan, thường dùng trong gia đình giàu có	2000000	1	1	1000	6	1	1	99999	1510										
10811	Hồng Liên Lãm Thúy 	Furniture_yizi_21	34	50096	50096		FurnitureItem	999	bố sắc mặt vi màu hồng, chỗ tựa lưng mầu vi xanh đậm, tọa chi phảng phất đưa thân vào rừng trúc mà quan trong rừng hồ nước chi liên hoa.ý cảnh cao xa, thoát tục dật trần 	4000000	1	1	1000	6	1	1	99999	1521										
10812	Hồng Điểm Tuyết 	Furniture_yizi_22	34	50097	50097		FurnitureItem	999	bố mặt tú dĩ tuyết bạch sắc sồ cúc, sức dĩ yên màu đỏ chỗ tựa lưng, đỏ trắng chiếu rọi, tôn nhau lên thành thú.chỗ tựa lưng nạm vàng, càng lộ vẻ quý khí.sang hèn cùng hưởng, hiếm có 	8000000	1	1	1000	7	1	1	99999	1522										
4133	Ghế Dài Gỗ Tùng	Furniture_yizi_11	34	4133	4133		FurnitureItem	999	Ghế dài làm bằng gỗ Tùng, vừa đẹp vừa bền\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	100000	1	1	1000	2	1	1	99999	1511										
4134	Ghế Dài Bạch Dương	Furniture_yizi_12	34	4134	4134		FurnitureItem	999	Ghế dài làm bằng gỗ Bạch Dương, màu đậm tinh tế\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	250000	1	1	1000	3	1	1	99999	1512										
4135	Ghế Tròn Mặc Hương	Furniture_yizi_13	34	4135	4135		FurnitureItem	999	Ghế tròn sơn màu xanh mực, có mùi mực thơm nhè nhẹ\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	500000	1	1	1000	4	1	1	99999	1513										
4136	Ghế Tròn Sắc Màu	Furniture_yizi_14	34	4136	4136		FurnitureItem	999	Ghế tròn màu sắc tươi sáng đẹp mắt\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	1000000	1	1	1000	5	1	1	99999	1514										
4137	Ghế Tròn Tử Đàn	Furniture_yizi_15	34	4137	4137		FurnitureItem	999	Ghế tròn làm bằng gỗ Tử Đàn cao cấp, viền vàng, vừa cao quý vừa thanh tao\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	2000000	1	1	1000	6	1	1	99999	1515										
10813	Ghế Tròn Nạm Vàng 	Furniture_yizi_23	34	50098	50098		FurnitureItem	999	dĩ hiếm thấy thượng phẩm hoa cúc lê Mộc chế thành ghế ngồi tròn, Gỗ chuẩn hợp chỗ giai tương dĩ hoàng kim, công nghệ kỹ càng, hồn nhiên thiên thành \n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	4000000	1	1	1000	6	1	1	99999	1523										
10814	Ghế Tròn Hoàng Kim 	Furniture_yizi_24	34	50099	50099		FurnitureItem	999	tuyệt phẩm tơ vàng cây lim dữ mấy trăm khối hoàng kim giao thác chế tạo mà thành ghế ngồi tròn, hoàng kim chỗ canh do đương đại đệ nhất thợ kim hoàn thủ công điêu khắc, vật liệu gỗ hoàng kim hợp nhau lại càng tăng thêm sức mạnh, làm cho xem thế là đủ rồi \n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	8000000	1	1	1000	7	1	1	99999	1524										
4138	Ghế Gỗ Tùng	Furniture_yizi_16	34	4138	4138		FurnitureItem	999	Ghế làm bằng gỗ Tùng, vừa đẹp vừa bền\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	100000	1	1	1000	2	1	1	99999	1516										
4139	Ghế Hạch Đào	Furniture_yizi_17	34	4139	4139		FurnitureItem	999	Ghế dựa có màu đỏ đậm, thường được dùng làm ghế ở phòng khách lớn\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	500000	1	1	1000	4	1	1	99999	1517										
4140	Ghế Mạ Vàng	Furniture_yizi_18	34	4140	4140		FurnitureItem	999	Ghế dựa làm bằng gỗ Tử Đàn cao cấp, viền vàng, thường dùng cho người có thân phận cao quý\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	2000000	1	1	1000	6	1	1	99999	1518										
10815	Ghế Nạm Vàng 	Furniture_yizi_25	34	50100	50100		FurnitureItem	999	dĩ hiếm thấy thượng phẩm hoa cúc lê Mộc chế thành ghế bành, Gỗ chuẩn hợp chỗ giai tương dĩ hoàng kim, công nghệ kỹ càng, hồn nhiên thiên thành \n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	4000000	1	1	1000	6	1	1	99999	1525										
4141	Bồn Gỗ Tùng	Furniture_yugang_1	34	4141	4141		FurnitureItem	999	Bồn tắm làm từ Gỗ Tùng, hoa văn thiên nhiên, rất bền \n\n[FFFE0D]Sau khi đặt【Bồn Tắm】nhấp để sử dụng[-]	600000	1	1	1000	2	1	1	99999	2001										
4142	Bồn Bạch Dương	Furniture_yugang_2	34	4142	4142		FurnitureItem	999	Bồn tắm làm từ Bạch Dương, màu hơi sậm trông rất chắc chắn. \n\n[FFFE0D]Sau khi đặt【Bồn Tắm】nhấp để sử dụng[-]	1500000	1	1	1000	3	1	1	99999	2002										
4143	Bồn Mặc Hương	Furniture_yugang_3	34	4143	4143		FurnitureItem	999	Bồn tắm sơn màu lam đậm, tỏa mùi thơm thoang thoảng \n\n[FFFE0D]Sau khi đặt【Bồn Tắm】nhấp để sử dụng[-]	3000000	1	1	1000	4	1	1	99999	2003										
4144	Kính Hoa Thủy Nguyệt	Furniture_yugang_4	34	4144	4144		FurnitureItem	999	Bồn tắm có màu sắc rực rỡ luôn thay đổi \n\n[FFFE0D]Sau khi đặt【Bồn Tắm】nhấp để sử dụng[-]	8000000	1	1	1000	5	1	1	99999	2004										
4145	Quỳnh Dao Bích Lạc	Furniture_yugang_5	34	4145	4145		FurnitureItem	999	Bồn tắm làm từ Gỗ Tử Đàn thượng hạng, viền trang trí bằng vàng, trông rất sang trọng \n\n[FFFE0D]Sau khi đặt【Bồn Tắm】nhấp để sử dụng[-]	16000000	1	1	1000	6	1	1	99999	2005										
10816	Thúy Phù Phong 	Furniture_yugang_6	34	50101	50101		FurnitureItem	999	dĩ hiếm thấy thượng phẩm hoa cúc lê Mộc chế thành bồn tắm, Gỗ chuẩn hợp chỗ giai tương dĩ hoàng kim, công nghệ kỹ càng, hồn nhiên thiên thành \n\n[FFFE0D]trưng bày hậu đích 【bồn tắm 】loại gia cụ, khả dĩ điểm kích tiến hành sử dụng thao tác [-]	32000000	1	1	1000	6	1	1	99999	2006										
10817	Thanh Long Quan Nguyệt 	Furniture_yugang_7	34	50102	50102		FurnitureItem	999	tuyệt phẩm tơ vàng cây lim chế tạo mà thành bồn tắm, Bạn vừa thêm một từ hoặc câu trong tự điển này đấy bình phong ở giữa khảm dĩ thanh long thủ chạm ngọc, long con mắt nhìn phía thủy trung nguyệt, khí thế phi phàm, quả thật tuyệt phẩm \n\n[FFFE0D]trưng bày hậu đích 【bồn tắm 】loại gia cụ, khả dĩ điểm kích tiến hành sử dụng thao tác [-]	64000000	1	1	1000	7	1	1	99999	2007										
4146	Hổ Tiếu Sơn Lâm	Furniture_dabaishe_1	34	4146	4146		FurnitureItem	999	Thảm làm từ da hổ, tỏa ra khí thế bậc vương giả	3000000	1	1	1000	5	1	1	99999	2501										
4147	Phi Hùng Nhập Mộng	Furniture_dabaishe_2	34	4147	4147		FurnitureItem	999	Thảm làm từ da gấu, chỉ có bậc quan to, thương gia giàu có mới có\n「Vô phục phi hùng nhập mộng trung」	6000000	1	1	1000	6	1	1	99999	2502										
4148	Tinh Huyền Trường Không (Trung)	Furniture_dabaishe_3	34	4148	4148		FurnitureItem	999	Thảm làm từ vải màu lam đậm, tựa như bầu trời điểm xuyết những ngôi sao sáng lấp lánh	750000	1	1	1000	3	1	1	99999	2503										
4149	Sông Cạn Đá Mòn (Trung)	Furniture_dabaishe_4	34	4149	4149		FurnitureItem	999	Dùng vải nâu đậm làm đất, vải xanh lam làm nước, tương truyền do Vạn Kim Tài làm\n「Hihi, thảm do ta làm ra, dù biển cạn đá mòn cũng không bị hư!」	1500000	1	1	1000	4	1	1	99999	2504										
4150	Hỏa Phụng Kim Loan (Trung)	Furniture_dabaishe_5	34	4150	4150		FurnitureItem	999	Tương truyền có loài chim tên Loan Phượng, tình nghĩa bất diệt, dáng vẻ tuyệt đẹp, sau tú phường dùng tên của loài chim này để làm ra tấm thảm.	3000000	1	1	1000	5	1	1	99999	2505										
4151	Kim Bảng Đề Danh (Trung)	Furniture_dabaishe_6	34	4151	4151		FurnitureItem	999	Nhà giàu có làm cho con cái, mong có ngày kim bảng đề danh. Làm bằngchỉ vàng, tốn rất nhiều thời gian, không phải người tay nghề cao khó mà hoàn thành	6000000	1	1	1000	6	1	1	99999	2506										
4152	Tinh Huyền Trường Không (Lớn)	Furniture_dabaishe_7	34	4152	4152		FurnitureItem	999	Thảm làm từ vải màu lam đậm, tựa như bầu trời điểm xuyết những ngôi sao sáng lấp lánh	750000	1	1	1000	3	1	1	99999	2507										
4153	Sông Cạn Đá Mòn (Lớn)	Furniture_dabaishe_8	34	4153	4153		FurnitureItem	999	Dùng vải nâu đậm làm đất, vải xanh lam làm nước, tương truyền do Vạn Kim Tài làm\n「Hihi, thảm do ta làm ra, dù biển cạn đá mòn cũng không bị hư!」	1500000	1	1	1000	4	1	1	99999	2508										
4154	Hỏa Phụng Kim Loan (Lớn)	Furniture_dabaishe_9	34	4154	4154		FurnitureItem	999	Tương truyền có loài chim tên Loan Phượng, tình nghĩa bất diệt, dáng vẻ tuyệt đẹp, sau tú phường dùng tên của loài chim này để làm ra tấm thảm.	3000000	1	1	1000	5	1	1	99999	2509										
4155	Kim Bảng Đề Danh (Lớn)	Furniture_dabaishe_10	34	4155	4155		FurnitureItem	999	Nhà giàu có làm cho con cái, mong có ngày kim bảng đề danh. Làm bằngchỉ vàng, tốn rất nhiều thời gian, không phải người tay nghề cao khó mà hoàn thành	6000000	1	1	1000	6	1	1	99999	2510										
4156	Thảm Sắc Màu (Trung)	Furniture_dabaishe_11	34	4156	4156		FurnitureItem	999	Thảm có màu sắc tươi sáng đẹp mắt.	3000000	1	1	1000	5	1	1	99999	2511										
4157	Thảm Sắc Màu (Lớn)	Furniture_dabaishe_12	34	4157	4157		FurnitureItem	999	Thảm có màu sắc tươi sáng đẹp mắt.	3000000	1	1	1000	5	1	1	99999	2512										
4221	Hộp Gấm Gỗ Tùng	Furniture_zhongbaishe_1	34	4221	4221		FurnitureItem	999	Hộp làm từ Gỗ Tùng, hoa văn thiên nhiên, rất bền	200000	1	1	1000	2	1	1	99999	3001										
4222	Bách Bảo Rương	Furniture_zhongbaishe_2	34	4222	4222		FurnitureItem	999	Hộp quý, thường dùng đựng trang sức nữ nhi, bản thân chiếc hộp cũng quý giá vô cùng	1000000	1	1	1000	4	1	1	99999	3002										
4223	Song Long Hàm Châu	Furniture_zhongbaishe_3	34	4223	4223		FurnitureItem	999	Bảo rương tuyệt đẹp, chỉ viên Dạ Minh Châu khảm trên rương đã trị giá ngàn vàng, hai con rồng cũng được đúc từ vàng	4000000	1	1	1000	6	1	1	99999	3003										
4224	Lá Ngọc Cành Vàng (Hợp) 	Furniture_zhongbaishe_4	34	4224	4224		FurnitureItem	999	Bình phong thường dùng trong gia đình giàu có, toàn thân bằng vàng	500000	1	1	1000	3	1	1	99999	3004										
4225	Hàn Mai Ngạo Tuyết	Furniture_zhongbaishe_5	34	4225	4225		FurnitureItem	999	Hàn Mai trồng trong chậu vuông, sinh trưởng giữa giá rét, nở hoa tuyệt đẹp	2000000	1	1	1000	5	1	1	99999	3005										
4226	Thanh Tùng Nghênh Khách	Furniture_zhongbaishe_6	34	4226	4226		FurnitureItem	999	Chậu cảnh tốn nhiều công sức chăm sóc mới tạo nên, là vật quý giá vô cùng	4000000	1	1	1000	6	1	1	99999	3006										
10818	Lá Rơi Tiết Thu 	Furniture_zhongbaishe_21	34	50103	50103		FurnitureItem	999	nhất lá rơi mà thiên hạ biết Thu.thu diệp mãn Cây, bầu không khí phá lệ bi thương thương xa, ý cảnh cao tuyệt, đa số hùng hồn bi ca chi sĩ yêu thích 	8000000	1	1	1000	6	1	1	99999	3021										
4227	Bình Phong Gai Thô	Furniture_zhongbaishe_7	34	4227	4227		FurnitureItem	999	Bình phong thường dùng trong gia đình bình thường, nặng thô, bất tiện, giá rẻ	200000	1	1	1000	2	1	1	99999	3007										
4228	Lá Ngọc Cành Vàng (Trương) 	Furniture_zhongbaishe_8	34	4228	4228		FurnitureItem	999	Bình phong thường dùng trong gia đình giàu có, toàn thân bằng vàng	500000	1	1	1000	3	1	1	99999	3008										
4229	Thái Nhạc Nhập Vân	Furniture_zhongbaishe_9	34	4229	4229		FurnitureItem	999	Bình phong được họa sư thổi hồn núi non, thiên nhiên vào bằng bức họa sơn thủy tuyệt đẹp	1000000	1	1	1000	4	1	1	99999	3009										
4230	Duyên Nợ Ba Sinh	Furniture_zhongbaishe_10	34	4230	4230		FurnitureItem	999	Bình phong chia 3 mặt, ngụ ý tam sinh tam thế	2000000	1	1	1000	5	1	1	99999	3010										
10819	Phong Liêm Thúy Mạc 	Furniture_zhongbaishe_22	34	50104	50104		FurnitureItem	999	bình phong chia làm tứ diện, thượng hội thúy trúc, cao thấp giao thác, xen lẫn nhau thấp thoáng.trong phòng có như mộc xuân phong cảm giác, có chút thanh nhã người sở ái 	8000000	1	1	1000	6	1	1	99999	3022										
4231	Tinh Huyền Trường Không (Nhỏ)	Furniture_zhongbaishe_11	34	4231	4231		FurnitureItem	999	Thảm làm từ vải màu lam đậm, tựa như bầu trời điểm xuyết những ngôi sao sáng lấp lánh	500000	1	1	1000	3	1	1	99999	3011										
4232	Sông Cạn Đá Mòn (Nhỏ)	Furniture_zhongbaishe_12	34	4232	4232		FurnitureItem	999	Dùng vải nâu đậm làm đất, vải xanh lam làm nước, tương truyền do Vạn Kim Tài làm\n「Hihi, thảm do ta làm ra, dù biển cạn đá mòn cũng không bị hư!」	1000000	1	1	1000	4	1	1	99999	3012										
4233	Hỏa Phụng Kim Loan (Nhỏ)	Furniture_zhongbaishe_13	34	4233	4233		FurnitureItem	999	Tương truyền có loài chim tên Loan Phượng, tình nghĩa bất diệt, dáng vẻ tuyệt đẹp, sau tú phường dùng tên của loài chim này để làm ra tấm thảm.	2000000	1	1	1000	5	1	1	99999	3013										
4234	Kim Bảng Đề Danh (Nhỏ)	Furniture_zhongbaishe_14	34	4234	4234		FurnitureItem	999	Nhà giàu có làm cho con cái, mong có ngày kim bảng đề danh. Làm bằngchỉ vàng, tốn rất nhiều thời gian, không phải người tay nghề cao khó mà hoàn thành	4000000	1	1	1000	6	1	1	99999	3014										
4235	Đồng Tước Hương Lư	Furniture_zhongbaishe_15	34	4235	4235		FurnitureItem	999	Đồng Tước Hương Lư thông thường, thường dùng trong các nhà thường dân\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	200000	1	1	1000	2	1	1	99999	3015										
4236	Ngọc Liên Hương Lư	Furniture_zhongbaishe_16	34	4236	4236		FurnitureItem	999	Lư hương bằng đồng có hình hoa sen, trong có hương thơm nhẹ, có thể giúp an thần\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	500000	1	1	1000	3	1	1	99999	3016										
4237	Thục Đồng Hương Lư	Furniture_zhongbaishe_17	34	4237	4237		FurnitureItem	999	Lư hương lớn, thường dùng trong sảnh lớn. Có thể khiến mùi hương tỏa ra nhanh chóng khi có đông người\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	1000000	1	1	1000	4	1	1	99999	3017										
4238	Thất Tú Vân Hương	Furniture_zhongbaishe_18	34	4238	4238		FurnitureItem	999	Lư khắc hình mây cát tường, tượng trưng cho sự may mắn, như ý\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	2000000	1	1	1000	5	1	1	99999	3018										
4239	Tử Kim Hồ Lô	Furniture_zhongbaishe_19	34	4239	4239		FurnitureItem	999	Thúy Ngọc Lư và Tử Kim Hồ Lô do thợ thủ công cao cấp làm ra\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	4000000	1	1	1000	6	1	1	99999	3019										
5225	Thảm Sắc Màu (Nhỏ)	Furniture_zhongbaishe_20	34	5225	5225		FurnitureItem	999	Thảm có màu sắc tươi sáng đẹp mắt.	2000000	1	1	1000	5	1	1	99999	3020										
4162	Đèn Gỗ Tùng	Furniture_xiaobaishe_1	34	4162	4162		FurnitureItem	999	Đèn làm bằng gỗ Tùng, vừa đẹp vừa bền\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	100000	1	1	1000	2	1	1	99999	3501										
4163	Đèn Bạch Dương	Furniture_xiaobaishe_2	34	4163	4163		FurnitureItem	999	Đèn làm bằng gỗ Bạch Dương, màu đậm tinh tế\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	250000	1	1	1000	3	1	1	99999	3502										
4164	Đèn Mặc Hương	Furniture_xiaobaishe_3	34	4164	4164		FurnitureItem	999	Đèn sơn màu xanh mực, có mùi mực thơm nhè nhẹ\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	500000	1	1	1000	4	1	1	99999	3503										
4165	Đèn Sắc Màu	Furniture_xiaobaishe_4	34	4165	4165		FurnitureItem	999	Đèn có màu sắc tươi sáng đẹp mắt\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	1000000	1	1	1000	5	1	1	99999	3504										
4166	Đèn Tử Đàn	Furniture_xiaobaishe_5	34	4166	4166		FurnitureItem	999	Đèn làm bằng gỗ Tử Đàn cao cấp, viền vàng, vừa cao quý vừa thanh tao\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	2000000	1	1	1000	6	1	1	99999	3505										
10821	Đèn Nạm Vàng 	Furniture_xiaobaishe_16	34	50105	50105		FurnitureItem	999	dĩ hiếm thấy thượng phẩm hoa cúc lê Mộc chế thành đèn, Gỗ chuẩn hợp chỗ giai tương dĩ hoàng kim, công nghệ kỹ càng, hồn nhiên thiên thành \n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	4000000	1	1	1000	6	1	1	99999	3516										
10820	Đèn Hoàng Kim 	Furniture_xiaobaishe_17	34	50106	50106		FurnitureItem	999	tuyệt phẩm tơ vàng cây lim dữ mấy trăm khối hoàng kim giao thác chế tạo mà thành đèn, hoàng kim chỗ canh do đương đại đệ nhất thợ kim hoàn thủ công điêu khắc, vật liệu gỗ hoàng kim hợp nhau lại càng tăng thêm sức mạnh, làm cho xem thế là đủ rồi \n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	8000000	1	1	1000	7	1	1	99999	3517										
4167	Giáng Đào Xuân	Furniture_xiaobaishe_6	34	4167	4167		FurnitureItem	999	Hoa đào nở rộ trồng trong chậu.\n「Cây rất xinh tươi và hoa mơn mởn」	100000	1	1	1000	2	1	1	99999	3506										
4168	Uất Kim Hương	Furniture_xiaobaishe_7	34	4168	4168		FurnitureItem	999	Hoa xuất xứ từ Tây Vực, mùi thơm và rất đẹp	250000	1	1	1000	3	1	1	99999	3507										
4169	Bình Thanh Ngọc	Furniture_xiaobaishe_8	34	4169	4169		FurnitureItem	999	Bình sứ làm bằng thanh ngọc, tinh tế và đẹp mắt	500000	1	1	1000	4	1	1	99999	3508										
4170	Nhất Tiễn Mai	Furniture_xiaobaishe_9	34	4170	4170		FurnitureItem	999	Một nhánh mơ màng giữa gió đông\n「Dáng vẻ yêu kiều trong sương tuyết」	1000000	1	1	1000	5	1	1	99999	3509										
4171	Thất Lăng Băng Huyền Hoa	Furniture_xiaobaishe_10	34	4171	4171		FurnitureItem	999	Loài hoa xuất xứ ở nơi cực lạnh, tỏa ra hơi lạnh, mùi thơm rung động lòng người	2000000	1	1	1000	6	1	1	99999	3510										
10822	Điểm Giáng Thần 	Furniture_xiaobaishe_18	34	50107	50107		FurnitureItem	999	Tây Vực thợ thủ công tỉ mỉ chọn giống và gây giống kỳ loại, hoa nở yên hồng, khá tự mỹ nhân thần dứu, tinh tế quan chi, chưa phát giác ra phong tình vạn chủng, trốn vào ở giữa vậy 	4000000	1	1	1000	6	1	1	99999	3518										
10823	Ngọc Bình Hoàng Mộc 	Furniture_xiaobaishe_19	34	50108	50108		FurnitureItem	999	thân bình do Mộc túi noãn ngọc mà thành, bên trong bình sáp phóng đãi phóng vàng nhạt nha, không cho mượn ngoại vật, tình cảm ấm áp tự khởi 	8000000	1	1	1000	7	1	1	99999	3519										
4172	Hộp Gỗ Đàn Hương	Furniture_xiaobaishe_11	34	4172	4172		FurnitureItem	999	Hộp làm từ gỗ thông, tỏa mùi đàn hương, thường dùng để đựng đồ	100000	1	1	1000	2	1	1	99999	3511										
4173	Ống Tranh	Furniture_xiaobaishe_12	34	4173	4173		FurnitureItem	999	Thường thấy trong nhà thư sinh, trong chứa những bức thư họa	250000	1	1	1000	3	1	1	99999	3512										
4240	Bình Kim Sư	Furniture_xiaobaishe_13	34	4240	4240		FurnitureItem	999	Tương truyền thợ mô phỏng hình dáng Kim Sư dùng Thanh Ngọc tạo ra bình này	500000	1	1	1000	4	1	1	99999	3513										
4241	Thụy Hạc Tiên	Furniture_xiaobaishe_14	34	4241	4241		FurnitureItem	999	Tiên Hạc được làm bởi bàn tay khéo léo, trông tựa như thật	1000000	1	1	1000	5	1	1	99999	3514										
4242	Bình Khổng Tước	Furniture_xiaobaishe_15	34	4242	4242		FurnitureItem	999	Bình sứ hiếm có, thân hình khổng tước, là vật vô giá	2000000	1	1	1000	6	1	1	99999	3515										
10824	Thanh Long Mâm Châu 	Furniture_xiaobaishe_20	34	50109	50109		FurnitureItem	999	thượng phẩm thanh dương chạm ngọc thanh long mâm vu vàng mười Kim chú thành đích vân văn châu trên, miệng hàm Đèn sáng, làm như trong hoàng cung viện vật, định vật phi phàm 	4000000	1	1	1000	6	1	1	99999	3520										
10825	Đề Kim Giác Hươu 	Furniture_xiaobaishe_21	34	50110	50110		FurnitureItem	999	cả vật thể đỏ ngầu mai hoa lộc, bốn vó tụ tập vu cái bệ trên, vàng ròng chế tạo Sừng Hươu, Hươu thủ nhìn lại, trông rất sống động.tạo hình tinh tế lịch sự tao nhã, chẳng biết hạng người giỏi tay nghề mới có thể hơi bị 	8000000	1	1	1000	7	1	1	99999	3521										
4174	Khinh Trúc Liêm	Furniture_guashi_1	34	4174	4174		FurnitureItem	999	Rèm cửa với đường nét thiết kế đơn giản, nhẹ nhàng nhưng vẫn tinh tế và cuốn hút người nhìn. 	200000	1	1	1000	2	1	1	99999	4001										
4175	Tô Mạc Già	Furniture_guashi_2	34	4175	4175		FurnitureItem	999	Rèm lụa được nhuộm màu tinh tế, ánh sáng có thể xuyên qua rèm chiếu vào trong nhà	500000	1	1	1000	3	1	1	99999	4002										
4176	Nhất Liêm U Mộng	Furniture_guashi_3	34	4176	4176		FurnitureItem	999	Rèm lụa làm từ chất liệu thượng hạng, tỏa ra sự thần bí khó tả\n「Mơ xa gửi gió lành, rèm hoa đón trăng thanh」	1000000	1	1	1000	4	1	1	99999	4003										
4177	Nhĩ Kim Tử	Furniture_guashi_4	34	4177	4177		FurnitureItem	999	Xà gỗ điêu khắc tinh tế phối với rèm lụa làm từ tơ tằm, chỉ có những gia đình quý tộc mới sở hữu được nó!	2000000	1	1	1000	5	1	1	99999	4004										
4178	Kim Ngọc Mãn Đường	Furniture_guashi_5	34	4178	4178		FurnitureItem	999	Rèm lụa vốn thường dùng ở cung đình, giữa có điểm xuyết châu ngọc, màu vàng tượng trưng cho hoàng gia, vô cùng tôn quý	4000000	1	1	1000	6	1	1	99999	4005										
10826	Đèn Yểm Quyền 	Furniture_guashi_18	34	50111	50111		FurnitureItem	999	dùng cẩm tú lăng loan đoạn dĩ toàn thủ quay về châm chức pháp chức tựu, lăng phi tú pháp tú đèn đỏ vu biểu mặt, chim trả ngọc bích châu làm làm đẹp, tú dồn nhã cùng, tự nhiên lộng lẫy 	8000000	1	1	1000	6	1	1	99999	4018										
4179	Thấu Sa Liêm	Furniture_guashi_6	34	4179	4179		FurnitureItem	999	Rèm lụa mỏng, dùng để ngăn phòng trong và sảnh ngoài, có thể dùng dây hai bên để kéo lên xuống	500000	1	1	1000	3	1	1	99999	4006										
4180	Lạc Ánh Sơn Hà Đồ	Furniture_guashi_7	34	4180	4180		FurnitureItem	999	Bức họa hiếm có vừa toát lên khí thế hào hùng, lại ẩn chứa nét đẹp thiên nhiên	2000000	1	1	1000	5	1	1	99999	4007										
10827	Hoàng Hôn Ánh chiều Tà Đồ 	Furniture_guashi_19	34	50112	50112		FurnitureItem	999	sông dài mặt trời lặn, có Cây, hữu vân, ánh tà dương ánh chiều tà bỏ ra, thương xa ý sôi nổi trên giấy.đương đại danh thủ làm, đương chúc vật báu vô giá.	8000000	1	1	1000	6	1	1	99999	4019										
10828	Thu Diệp Hoàng Sơn Đồ 	Furniture_guashi_20	34	50113	50113		FurnitureItem	999	Hoàng Sơn tuyệt đỉnh biển mây đồ, thủ chạng vạng thái dương tương rơi vị rơi là lúc đích Thu tùng đẹp như tranh, một mảnh sắc màu ấm, bức tranh tác tinh xảo, ý cảnh phi phàm.thế gian nhiều ít đỏ xanh thủ, lâm bức tranh khái chi bức tranh phải không 	16000000	1	1	1000	7	1	1	99999	4020										
4181	Thúy Địch	Furniture_guashi_8	34	4181	4181		FurnitureItem	999	Khúc tấu cùng mỹ tửu thì còn gì có thể sánh bằng!	200000	1	1	1000	2	1	1	99999	4008										
4182	Mãn Nguyệt Nguyễn	Furniture_guashi_9	34	4182	4182		FurnitureItem	999	Đàn làm từ Bạch Dương, khi đàn phát ra âm thanh thánh thoát	500000	1	1	1000	3	1	1	99999	4009										
4183	Cán Hoa Tì Bà	Furniture_guashi_10	34	4183	4183		FurnitureItem	999	Làm từ gỗ thượng hạng, màu sắc bắt mắt, đường vân tự nhiên	1000000	1	1	1000	4	1	1	99999	4010										
4184	Độc U	Furniture_guashi_11	34	4184	4184		FurnitureItem	999	Đàn đời Đường, thân đàn màu đen đỏ, có đường nét hoa văn và khắc chữ Độc U	2000000	1	1	1000	5	1	1	99999	4011										
4185	Đại Thánh Di Âm	Furniture_guashi_12	34	4185	4185		FurnitureItem	999	Tương truyền đây là những cây đàn đầu tiên sau khi Lý Hưởng nhậm chức, đàn này vẫn mang phong cách thời Đường.	4000000	1	1	1000	6	1	1	99999	4012										
4186	Hồng Loan Tinh Động	Furniture_guashi_13	34	4186	4186		FurnitureItem	999	Túi thơm làm từ chỉ đỏ, trên thêu cánh bướm, ngụ ý cho sự chung vai sát cánh	200000	1	1	1000	2	1	1	99999	4013										
